Version	1
Run name	C:\Users\Jenny\Desktop\David A\LSPR Lab 18\skalman_lspr.inr
Export time	2018-02-20 16:58
Pos1 sample	Label for Pos1
Pos2 sample	
Spectrometer integration time	3
Spectrometer sample averages	300
pos1-Centroid_x	pos1-Centroid_y	pos1-FWHM(wp)_x	pos1-FWHM(wp)_y	pos1-FWHM(lw*2)_x	pos1-FWHM(lw*2)_y	pos1-Ext@Peak_x	pos1-Ext@Peak_y	pos1-PeakPos_x	pos1-PeakPos_y	pos1-ExtDiff_x	pos1-ExtDiff_y
5.600156E2	7.569235E2	5.600156E2	2.042006E2	5.600156E2	2.249751E2	5.600156E2	6.232911E-1	5.600156E2	7.558872E2	5.600156E2	2.202522E-1
5.618438E2	7.569173E2	5.618438E2	2.040653E2	5.618438E2	2.247856E2	5.618438E2	6.231822E-1	5.618438E2	7.558761E2	5.618438E2	2.202396E-1
5.636719E2	7.569174E2	5.636719E2	2.041860E2	5.636719E2	2.249784E2	5.636719E2	6.232137E-1	5.636719E2	7.558763E2	5.636719E2	2.202876E-1
5.655000E2	7.569170E2	5.655000E2	2.042127E2	5.655000E2	2.250246E2	5.655000E2	6.232495E-1	5.655000E2	7.558710E2	5.655000E2	2.203058E-1
5.673281E2	7.569131E2	5.673281E2	2.041178E2	5.673281E2	2.248322E2	5.673281E2	6.232427E-1	5.673281E2	7.558683E2	5.673281E2	2.202923E-1
5.691719E2	7.569134E2	5.691719E2	2.041076E2	5.691719E2	2.246590E2	5.691719E2	6.231775E-1	5.691719E2	7.558679E2	5.691719E2	2.201671E-1
5.710000E2	7.569238E2	5.710000E2	2.043645E2	5.710000E2	2.252164E2	5.710000E2	6.233280E-1	5.710000E2	7.558773E2	5.710000E2	2.203474E-1
5.728281E2	7.569210E2	5.728281E2	2.041520E2	5.728281E2	2.248965E2	5.728281E2	6.232217E-1	5.728281E2	7.558818E2	5.728281E2	2.202861E-1
5.746563E2	7.569119E2	5.746563E2	2.041174E2	5.746563E2	2.248515E2	5.746563E2	6.231858E-1	5.746563E2	7.558684E2	5.746563E2	2.201999E-1
5.764844E2	7.569154E2	5.764844E2	2.041505E2	5.764844E2	2.249160E2	5.764844E2	6.232172E-1	5.764844E2	7.558683E2	5.764844E2	2.202790E-1
5.783125E2	7.569131E2	5.783125E2	2.042282E2	5.783125E2	2.250126E2	5.783125E2	6.231981E-1	5.783125E2	7.558702E2	5.783125E2	2.202174E-1
5.801406E2	7.569225E2	5.801406E2	2.042903E2	5.801406E2	2.250737E2	5.801406E2	6.233084E-1	5.801406E2	7.558821E2	5.801406E2	2.202850E-1
5.819688E2	7.569126E2	5.819688E2	2.043078E2	5.819688E2	2.250731E2	5.819688E2	6.232665E-1	5.819688E2	7.558689E2	5.819688E2	2.202190E-1
5.837969E2	7.569125E2	5.837969E2	2.041517E2	5.837969E2	2.249167E2	5.837969E2	6.231599E-1	5.837969E2	7.558685E2	5.837969E2	2.202427E-1
5.856406E2	7.569200E2	5.856406E2	2.040263E2	5.856406E2	2.247354E2	5.856406E2	6.231229E-1	5.856406E2	7.558864E2	5.856406E2	2.202191E-1
5.874688E2	7.569120E2	5.874688E2	1.973044E2	5.874688E2	2.178180E2	5.874688E2	6.193025E-1	5.874688E2	7.558678E2	5.874688E2	2.226878E-1
5.892969E2	7.569188E2	5.892969E2	1.960007E2	5.892969E2	2.164249E2	5.892969E2	6.184413E-1	5.892969E2	7.558788E2	5.892969E2	2.231714E-1
5.911250E2	7.569128E2	5.911250E2	1.956925E2	5.911250E2	2.160603E2	5.911250E2	6.182479E-1	5.911250E2	7.558685E2	5.911250E2	2.231419E-1
5.929531E2	7.569273E2	5.929531E2	1.960263E2	5.929531E2	2.165877E2	5.929531E2	6.185497E-1	5.929531E2	7.558847E2	5.929531E2	2.232852E-1
5.947813E2	7.569215E2	5.947813E2	1.959834E2	5.947813E2	2.165601E2	5.947813E2	6.185324E-1	5.947813E2	7.558751E2	5.947813E2	2.233265E-1
5.966094E2	7.569178E2	5.966094E2	1.958331E2	5.966094E2	2.163071E2	5.966094E2	6.184105E-1	5.966094E2	7.558730E2	5.966094E2	2.233067E-1
5.984375E2	7.569174E2	5.984375E2	1.956407E2	5.984375E2	2.160481E2	5.984375E2	6.183001E-1	5.984375E2	7.558779E2	5.984375E2	2.232411E-1
6.002656E2	7.569128E2	6.002656E2	1.957883E2	6.002656E2	2.161742E2	6.002656E2	6.182430E-1	6.002656E2	7.558729E2	6.002656E2	2.231486E-1
6.021094E2	7.569118E2	6.021094E2	1.959157E2	6.021094E2	2.163643E2	6.021094E2	6.184421E-1	6.021094E2	7.558600E2	6.021094E2	2.231801E-1
6.039375E2	7.569167E2	6.039375E2	1.959311E2	6.039375E2	2.164571E2	6.039375E2	6.184519E-1	6.039375E2	7.558737E2	6.039375E2	2.232454E-1
6.057656E2	7.569172E2	6.057656E2	1.956639E2	6.057656E2	2.159980E2	6.057656E2	6.182879E-1	6.057656E2	7.558787E2	6.057656E2	2.231932E-1
6.075938E2	7.569186E2	6.075938E2	1.958592E2	6.075938E2	2.163271E2	6.075938E2	6.183107E-1	6.075938E2	7.558746E2	6.075938E2	2.232043E-1
6.094219E2	7.569185E2	6.094219E2	1.957820E2	6.094219E2	2.162870E2	6.094219E2	6.183682E-1	6.094219E2	7.558782E2	6.094219E2	2.232611E-1
6.112500E2	7.569200E2	6.112500E2	1.958899E2	6.112500E2	2.163265E2	6.112500E2	6.184389E-1	6.112500E2	7.558795E2	6.112500E2	2.233218E-1
6.130781E2	7.569193E2	6.130781E2	1.965725E2	6.130781E2	2.171573E2	6.130781E2	6.188388E-1	6.130781E2	7.558700E2	6.130781E2	2.232419E-1
6.149063E2	7.569142E2	6.149063E2	1.963249E2	6.149063E2	2.166045E2	6.149063E2	6.186785E-1	6.149063E2	7.558699E2	6.149063E2	2.227122E-1
6.167344E2	7.568976E2	6.167344E2	1.962181E2	6.167344E2	2.159920E2	6.167344E2	6.185566E-1	6.167344E2	7.558620E2	6.167344E2	2.216390E-1
6.185781E2	7.568876E2	6.185781E2	1.977460E2	6.185781E2	2.171664E2	6.185781E2	6.194352E-1	6.185781E2	7.558584E2	6.185781E2	2.201979E-1
6.204063E2	7.568912E2	6.204063E2	2.014047E2	6.204063E2	2.204199E2	6.204063E2	6.214658E-1	6.204063E2	7.558693E2	6.204063E2	2.180924E-1
6.222344E2	7.569164E2	6.222344E2	2.082330E2	6.222344E2	2.270662E2	6.222344E2	6.250422E-1	6.222344E2	7.558935E2	6.222344E2	2.157881E-1
6.240625E2	7.569640E2	6.240625E2	2.136002E2	6.240625E2	2.323119E2	6.240625E2	6.275247E-1	6.240625E2	7.559464E2	6.240625E2	2.144890E-1
6.258906E2	7.570470E2	6.258906E2	2.179603E2	6.258906E2	2.365910E2	6.258906E2	6.293390E-1	6.258906E2	7.560291E2	6.258906E2	2.136490E-1
6.277188E2	7.571625E2	6.277188E2	2.157090E2	6.277188E2	2.346982E2	6.277188E2	6.283468E-1	6.277188E2	7.561446E2	6.277188E2	2.152297E-1
6.295469E2	7.572951E2	6.295469E2	2.135400E2	6.295469E2	2.328287E2	6.295469E2	6.272413E-1	6.295469E2	7.562763E2	6.295469E2	2.167099E-1
6.313750E2	7.574313E2	6.313750E2	2.063197E2	6.313750E2	2.261404E2	6.313750E2	6.236788E-1	6.313750E2	7.564000E2	6.313750E2	2.204289E-1
6.332031E2	7.575465E2	6.332031E2	2.013434E2	6.332031E2	2.213972E2	6.332031E2	6.208656E-1	6.332031E2	7.565038E2	6.332031E2	2.231913E-1
6.350469E2	7.576382E2	6.350469E2	1.975196E2	6.350469E2	2.175702E2	6.350469E2	6.186515E-1	6.350469E2	7.565907E2	6.350469E2	2.250105E-1
6.368750E2	7.577224E2	6.368750E2	1.945227E2	6.368750E2	2.143708E2	6.368750E2	6.166727E-1	6.368750E2	7.566731E2	6.368750E2	2.265720E-1
6.387031E2	7.577796E2	6.387031E2	1.917827E2	6.387031E2	2.112571E2	6.387031E2	6.148617E-1	6.387031E2	7.567359E2	6.387031E2	2.276128E-1
6.405313E2	7.578218E2	6.405313E2	1.903738E2	6.405313E2	2.098578E2	6.405313E2	6.139269E-1	6.405313E2	7.567748E2	6.405313E2	2.283620E-1
6.423594E2	7.578632E2	6.423594E2	1.891347E2	6.423594E2	2.083724E2	6.423594E2	6.129091E-1	6.423594E2	7.568244E2	6.423594E2	2.287997E-1
6.441875E2	7.578823E2	6.441875E2	1.886745E2	6.441875E2	2.079438E2	6.441875E2	6.125182E-1	6.441875E2	7.568310E2	6.441875E2	2.291752E-1
6.460156E2	7.579074E2	6.460156E2	1.881935E2	6.460156E2	2.074207E2	6.460156E2	6.122112E-1	6.460156E2	7.568549E2	6.460156E2	2.294805E-1
6.478438E2	7.579364E2	6.478438E2	1.879765E2	6.478438E2	2.072169E2	6.478438E2	6.120053E-1	6.478438E2	7.568893E2	6.478438E2	2.298590E-1
6.496719E2	7.579608E2	6.496719E2	1.881400E2	6.496719E2	2.074256E2	6.496719E2	6.120615E-1	6.496719E2	7.569137E2	6.496719E2	2.300051E-1
6.515156E2	7.579844E2	6.515156E2	1.883153E2	6.515156E2	2.076548E2	6.515156E2	6.121210E-1	6.515156E2	7.569524E2	6.515156E2	2.301520E-1
6.533438E2	7.580047E2	6.533438E2	1.885298E2	6.533438E2	2.079841E2	6.533438E2	6.123274E-1	6.533438E2	7.569597E2	6.533438E2	2.303906E-1
6.551719E2	7.580167E2	6.551719E2	1.884793E2	6.551719E2	2.079214E2	6.551719E2	6.122801E-1	6.551719E2	7.569706E2	6.551719E2	2.304921E-1
6.570000E2	7.580254E2	6.570000E2	1.888869E2	6.570000E2	2.084826E2	6.570000E2	6.125750E-1	6.570000E2	7.569697E2	6.570000E2	2.305927E-1
6.588281E2	7.580326E2	6.588281E2	1.888782E2	6.588281E2	2.083569E2	6.588281E2	6.125472E-1	6.588281E2	7.569796E2	6.588281E2	2.305042E-1
6.606563E2	7.580396E2	6.606563E2	1.889589E2	6.606563E2	2.085343E2	6.606563E2	6.126063E-1	6.606563E2	7.569880E2	6.606563E2	2.306771E-1
6.624844E2	7.580540E2	6.624844E2	1.890514E2	6.624844E2	2.086875E2	6.624844E2	6.126248E-1	6.624844E2	7.570015E2	6.624844E2	2.308391E-1
6.643125E2	7.580570E2	6.643125E2	1.894451E2	6.643125E2	2.091670E2	6.643125E2	6.129748E-1	6.643125E2	7.570061E2	6.643125E2	2.306858E-1
6.661406E2	7.580566E2	6.661406E2	1.894855E2	6.661406E2	2.091403E2	6.661406E2	6.129198E-1	6.661406E2	7.570049E2	6.661406E2	2.306084E-1
6.679844E2	7.580698E2	6.679844E2	1.895909E2	6.679844E2	2.092946E2	6.679844E2	6.130537E-1	6.679844E2	7.570154E2	6.679844E2	2.308056E-1
6.698125E2	7.580684E2	6.698125E2	1.894104E2	6.698125E2	2.090120E2	6.698125E2	6.128757E-1	6.698125E2	7.570237E2	6.698125E2	2.307839E-1
6.716406E2	7.580759E2	6.716406E2	1.899113E2	6.716406E2	2.097094E2	6.716406E2	6.132477E-1	6.716406E2	7.570254E2	6.716406E2	2.308663E-1
6.734688E2	7.580770E2	6.734688E2	1.901009E2	6.734688E2	2.099172E2	6.734688E2	6.133841E-1	6.734688E2	7.570220E2	6.734688E2	2.307163E-1
6.752969E2	7.580724E2	6.752969E2	1.898443E2	6.752969E2	2.095827E2	6.752969E2	6.132089E-1	6.752969E2	7.570170E2	6.752969E2	2.307843E-1
6.771250E2	7.580817E2	6.771250E2	1.899800E2	6.771250E2	2.097771E2	6.771250E2	6.132428E-1	6.771250E2	7.570262E2	6.771250E2	2.308482E-1
6.789531E2	7.580763E2	6.789531E2	1.900892E2	6.789531E2	2.098508E2	6.789531E2	6.133615E-1	6.789531E2	7.570212E2	6.789531E2	2.306975E-1
6.807813E2	7.580845E2	6.807813E2	1.901468E2	6.807813E2	2.099638E2	6.807813E2	6.133590E-1	6.807813E2	7.570362E2	6.807813E2	2.307985E-1
6.826094E2	7.580815E2	6.826094E2	1.900355E2	6.826094E2	2.097894E2	6.826094E2	6.133009E-1	6.826094E2	7.570240E2	6.826094E2	2.307285E-1
6.844531E2	7.580835E2	6.844531E2	1.903895E2	6.844531E2	2.103182E2	6.844531E2	6.135794E-1	6.844531E2	7.570275E2	6.844531E2	2.308034E-1
6.862813E2	7.580940E2	6.862813E2	1.905072E2	6.862813E2	2.104078E2	6.862813E2	6.136605E-1	6.862813E2	7.570425E2	6.862813E2	2.307912E-1
6.881094E2	7.580854E2	6.881094E2	1.903328E2	6.881094E2	2.100800E2	6.881094E2	6.135004E-1	6.881094E2	7.570316E2	6.881094E2	2.306920E-1
6.899375E2	7.580861E2	6.899375E2	1.902555E2	6.899375E2	2.100165E2	6.899375E2	6.135068E-1	6.899375E2	7.570295E2	6.899375E2	2.306871E-1
6.917656E2	7.580836E2	6.917656E2	1.904865E2	6.917656E2	2.103115E2	6.917656E2	6.135714E-1	6.917656E2	7.570304E2	6.917656E2	2.306543E-1
6.935938E2	7.580883E2	6.935938E2	1.905843E2	6.935938E2	2.104623E2	6.935938E2	6.136790E-1	6.935938E2	7.570350E2	6.935938E2	2.307126E-1
6.954219E2	7.580974E2	6.954219E2	1.906211E2	6.954219E2	2.105450E2	6.954219E2	6.137200E-1	6.954219E2	7.570486E2	6.954219E2	2.307251E-1
6.972500E2	7.580939E2	6.972500E2	1.906718E2	6.972500E2	2.105999E2	6.972500E2	6.137735E-1	6.972500E2	7.570361E2	6.972500E2	2.307213E-1
6.990781E2	7.580934E2	6.990781E2	1.905148E2	6.990781E2	2.103793E2	6.990781E2	6.136698E-1	6.990781E2	7.570353E2	6.990781E2	2.307638E-1
7.009063E2	7.580842E2	7.009063E2	1.905266E2	7.009063E2	2.103867E2	7.009063E2	6.137293E-1	7.009063E2	7.570230E2	7.009063E2	2.306603E-1
7.027344E2	7.580960E2	7.027344E2	1.906533E2	7.027344E2	2.106296E2	7.027344E2	6.138184E-1	7.027344E2	7.570395E2	7.027344E2	2.307841E-1
7.045781E2	7.580974E2	7.045781E2	1.906443E2	7.045781E2	2.106403E2	7.045781E2	6.137456E-1	7.045781E2	7.570415E2	7.045781E2	2.308050E-1
7.064063E2	7.580997E2	7.064063E2	1.906116E2	7.064063E2	2.105462E2	7.064063E2	6.137760E-1	7.064063E2	7.570442E2	7.064063E2	2.308257E-1
7.082344E2	7.580831E2	7.082344E2	1.897371E2	7.082344E2	2.094419E2	7.082344E2	6.131672E-1	7.082344E2	7.570284E2	7.082344E2	2.307171E-1
7.100625E2	7.580786E2	7.100625E2	4.413862E2	7.100625E2	3.687478E2	7.100625E2	6.606440E-1	7.100625E2	7.570123E2	7.100625E2	2.035546E-1
7.118906E2	7.581343E2	7.118906E2	5.000000E2	7.118906E2	4.859142E2	7.118906E2	7.345485E-1	7.118906E2	7.570429E2	7.118906E2	1.613525E-1
7.137188E2	7.581144E2	7.137188E2	5.000000E2	7.137188E2	4.859677E2	7.137188E2	7.344909E-1	7.137188E2	7.570161E2	7.137188E2	1.612471E-1
7.155469E2	7.581229E2	7.155469E2	5.000000E2	7.155469E2	4.859479E2	7.155469E2	7.346939E-1	7.155469E2	7.570260E2	7.155469E2	1.612337E-1
7.173750E2	7.581327E2	7.173750E2	5.000000E2	7.173750E2	4.859195E2	7.173750E2	7.344348E-1	7.173750E2	7.570403E2	7.173750E2	1.613661E-1
7.192031E2	7.580551E2	7.192031E2	5.000000E2	7.192031E2	4.860407E2	7.192031E2	7.167898E-1	7.192031E2	7.569796E2	7.192031E2	1.697353E-1
7.210469E2	7.580212E2	7.210469E2	2.243816E2	7.210469E2	2.449149E2	7.210469E2	6.312219E-1	7.210469E2	7.569746E2	7.210469E2	2.191112E-1
7.228750E2	7.580513E2	7.228750E2	1.750027E2	7.228750E2	1.934030E2	7.228750E2	6.015114E-1	7.228750E2	7.569965E2	7.228750E2	2.375571E-1
7.247031E2	7.580467E2	7.247031E2	1.708953E2	7.247031E2	1.887747E2	7.247031E2	5.976314E-1	7.247031E2	7.570016E2	7.247031E2	2.397284E-1
7.265313E2	7.580493E2	7.265313E2	1.694108E2	7.265313E2	1.872041E2	7.265313E2	5.962722E-1	7.265313E2	7.569941E2	7.265313E2	2.408227E-1
7.283594E2	7.580485E2	7.283594E2	1.709409E2	7.283594E2	1.888828E2	7.283594E2	5.976814E-1	7.283594E2	7.569953E2	7.283594E2	2.399483E-1
7.301875E2	7.579950E2	7.301875E2	2.318000E2	7.301875E2	2.552986E2	7.301875E2	6.348083E-1	7.301875E2	7.569268E2	7.301875E2	2.199027E-1
7.320156E2	7.579981E2	7.320156E2	2.319192E2	7.320156E2	2.557421E2	7.320156E2	6.348535E-1	7.320156E2	7.569283E2	7.320156E2	2.201336E-1
7.338438E2	7.579894E2	7.338438E2	2.316417E2	7.338438E2	2.553274E2	7.338438E2	6.347408E-1	7.338438E2	7.569161E2	7.338438E2	2.200419E-1
7.356719E2	7.579889E2	7.356719E2	2.304522E2	7.356719E2	2.538009E2	7.356719E2	6.343591E-1	7.356719E2	7.569245E2	7.356719E2	2.201503E-1
7.375156E2	7.579917E2	7.375156E2	2.316186E2	7.375156E2	2.552115E2	7.375156E2	6.347333E-1	7.375156E2	7.569202E2	7.375156E2	2.200251E-1
7.393438E2	7.579906E2	7.393438E2	2.308028E2	7.393438E2	2.543497E2	7.393438E2	6.344159E-1	7.393438E2	7.569157E2	7.393438E2	2.202339E-1
7.411719E2	7.579850E2	7.411719E2	2.313603E2	7.411719E2	2.547572E2	7.411719E2	6.346069E-1	7.411719E2	7.569144E2	7.411719E2	2.199653E-1
7.430000E2	7.579880E2	7.430000E2	2.323178E2	7.430000E2	2.559933E2	7.430000E2	6.349496E-1	7.430000E2	7.569189E2	7.430000E2	2.198164E-1
7.448281E2	7.579872E2	7.448281E2	2.319627E2	7.448281E2	2.555789E2	7.448281E2	6.348000E-1	7.448281E2	7.569178E2	7.448281E2	2.199017E-1
7.466563E2	7.579804E2	7.466563E2	2.303927E2	7.466563E2	2.537516E2	7.466563E2	6.343249E-1	7.466563E2	7.569087E2	7.466563E2	2.200851E-1
7.484844E2	7.579980E2	7.484844E2	2.303933E2	7.484844E2	2.539815E2	7.484844E2	6.343276E-1	7.484844E2	7.569307E2	7.484844E2	2.202994E-1
7.503125E2	7.579958E2	7.503125E2	2.307171E2	7.503125E2	2.544863E2	7.503125E2	6.344309E-1	7.503125E2	7.569270E2	7.503125E2	2.202732E-1
7.521406E2	7.579923E2	7.521406E2	2.295456E2	7.521406E2	2.526870E2	7.521406E2	6.340039E-1	7.521406E2	7.569274E2	7.521406E2	2.204021E-1
7.539844E2	7.579870E2	7.539844E2	2.299252E2	7.539844E2	2.532278E2	7.539844E2	6.341562E-1	7.539844E2	7.569187E2	7.539844E2	2.202594E-1
7.558125E2	7.579973E2	7.558125E2	2.298912E2	7.558125E2	2.533203E2	7.558125E2	6.341061E-1	7.558125E2	7.569331E2	7.558125E2	2.203959E-1
7.576406E2	7.579956E2	7.576406E2	2.289888E2	7.576406E2	2.523728E2	7.576406E2	6.338482E-1	7.576406E2	7.569262E2	7.576406E2	2.205671E-1
7.594688E2	7.579988E2	7.594688E2	2.287178E2	7.594688E2	2.522813E2	7.594688E2	6.337603E-1	7.594688E2	7.569263E2	7.594688E2	2.207412E-1
7.612969E2	7.579855E2	7.612969E2	2.285487E2	7.612969E2	2.519583E2	7.612969E2	6.336087E-1	7.612969E2	7.569054E2	7.612969E2	2.207178E-1
7.631250E2	7.579913E2	7.631250E2	2.280838E2	7.631250E2	2.513567E2	7.631250E2	6.334583E-1	7.631250E2	7.569209E2	7.631250E2	2.207434E-1
7.649531E2	7.579859E2	7.649531E2	2.284956E2	7.649531E2	2.517145E2	7.649531E2	6.335684E-1	7.649531E2	7.569137E2	7.649531E2	2.206469E-1
7.667813E2	7.579884E2	7.667813E2	2.284893E2	7.667813E2	2.518295E2	7.667813E2	6.335685E-1	7.667813E2	7.569116E2	7.667813E2	2.207373E-1
7.686094E2	7.579938E2	7.686094E2	2.283037E2	7.686094E2	2.518214E2	7.686094E2	6.335754E-1	7.686094E2	7.569198E2	7.686094E2	2.208477E-1
7.704531E2	7.579932E2	7.704531E2	2.281870E2	7.704531E2	2.516454E2	7.704531E2	6.335157E-1	7.704531E2	7.569217E2	7.704531E2	2.208365E-1
7.722813E2	7.579954E2	7.722813E2	2.280956E2	7.722813E2	2.514839E2	7.722813E2	6.334771E-1	7.722813E2	7.569276E2	7.722813E2	2.208572E-1
7.741094E2	7.579885E2	7.741094E2	2.277399E2	7.741094E2	2.511808E2	7.741094E2	6.332839E-1	7.741094E2	7.569155E2	7.741094E2	2.208680E-1
7.759375E2	7.579947E2	7.759375E2	2.268765E2	7.759375E2	2.499171E2	7.759375E2	6.329755E-1	7.759375E2	7.569307E2	7.759375E2	2.210706E-1
7.777656E2	7.579893E2	7.777656E2	2.272329E2	7.777656E2	2.504530E2	7.777656E2	6.331049E-1	7.777656E2	7.569150E2	7.777656E2	2.210451E-1
7.795938E2	7.579864E2	7.795938E2	2.323901E2	7.795938E2	2.559814E2	7.795938E2	6.349610E-1	7.795938E2	7.569168E2	7.795938E2	2.198007E-1
7.814219E2	7.579955E2	7.814219E2	5.000000E2	7.814219E2	4.861418E2	7.814219E2	6.708421E-1	7.814219E2	7.569291E2	7.814219E2	1.977174E-1
7.832500E2	7.579934E2	7.832500E2	5.000000E2	7.832500E2	4.861540E2	7.832500E2	6.715117E-1	7.832500E2	7.569230E2	7.832500E2	1.974301E-1
7.850781E2	7.579853E2	7.850781E2	5.000000E2	7.850781E2	4.861741E2	7.850781E2	6.714060E-1	7.850781E2	7.569129E2	7.850781E2	1.973445E-1
7.869219E2	7.579927E2	7.869219E2	5.000000E2	7.869219E2	4.861519E2	7.869219E2	6.715048E-1	7.869219E2	7.569241E2	7.869219E2	1.973410E-1
7.887500E2	7.579905E2	7.887500E2	5.000000E2	7.887500E2	4.861570E2	7.887500E2	6.716567E-1	7.887500E2	7.569215E2	7.887500E2	1.973000E-1
7.905781E2	7.579773E2	7.905781E2	5.000000E2	7.905781E2	4.861824E2	7.905781E2	6.714881E-1	7.905781E2	7.569088E2	7.905781E2	1.971784E-1
7.924063E2	7.579950E2	7.924063E2	5.000000E2	7.924063E2	4.861505E2	7.924063E2	6.717352E-1	7.924063E2	7.569247E2	7.924063E2	1.972455E-1
7.942344E2	7.579816E2	7.942344E2	5.000000E2	7.942344E2	4.861864E2	7.942344E2	6.715822E-1	7.942344E2	7.569068E2	7.942344E2	1.971760E-1
7.960625E2	7.579920E2	7.960625E2	5.000000E2	7.960625E2	4.861497E2	7.960625E2	6.715683E-1	7.960625E2	7.569252E2	7.960625E2	1.972169E-1
7.978906E2	7.579833E2	7.978906E2	5.000000E2	7.978906E2	4.861554E2	7.978906E2	6.716042E-1	7.978906E2	7.569223E2	7.978906E2	1.972101E-1
7.997188E2	7.580052E2	7.997188E2	5.000000E2	7.997188E2	4.861189E2	7.997188E2	6.718289E-1	7.997188E2	7.569406E2	7.997188E2	1.972268E-1
8.015469E2	7.579863E2	8.015469E2	4.855230E2	8.015469E2	4.571994E2	8.015469E2	6.716073E-1	8.015469E2	7.569233E2	8.015469E2	1.971590E-1
8.033906E2	7.579811E2	8.033906E2	5.000000E2	8.033906E2	4.861755E2	8.033906E2	6.716717E-1	8.033906E2	7.569123E2	8.033906E2	1.971715E-1
8.052188E2	7.579837E2	8.052188E2	5.000000E2	8.052188E2	4.861688E2	8.052188E2	6.716554E-1	8.052188E2	7.569156E2	8.052188E2	1.972559E-1
8.070469E2	7.579898E2	8.070469E2	5.000000E2	8.070469E2	4.861501E2	8.070469E2	6.717002E-1	8.070469E2	7.569250E2	8.070469E2	1.971369E-1
8.088750E2	7.579863E2	8.088750E2	5.000000E2	8.088750E2	4.861603E2	8.088750E2	6.717641E-1	8.088750E2	7.569198E2	8.088750E2	1.971072E-1
8.107031E2	7.579859E2	8.107031E2	5.000000E2	8.107031E2	4.861716E2	8.107031E2	6.718148E-1	8.107031E2	7.569142E2	8.107031E2	1.971153E-1
8.125313E2	7.579852E2	8.125313E2	5.000000E2	8.125313E2	4.861642E2	8.125313E2	6.716869E-1	8.125313E2	7.569179E2	8.125313E2	1.972020E-1
8.143594E2	7.579876E2	8.143594E2	5.000000E2	8.143594E2	4.861628E2	8.143594E2	6.717637E-1	8.143594E2	7.569186E2	8.143594E2	1.971593E-1
8.161875E2	7.579937E2	8.161875E2	5.000000E2	8.161875E2	4.861396E2	8.161875E2	6.717740E-1	8.161875E2	7.569302E2	8.161875E2	1.971665E-1
8.180156E2	7.579943E2	8.180156E2	5.000000E2	8.180156E2	4.861521E2	8.180156E2	6.717983E-1	8.180156E2	7.569240E2	8.180156E2	1.972212E-1
8.198594E2	7.579821E2	8.198594E2	5.000000E2	8.198594E2	4.861865E2	8.198594E2	6.717756E-1	8.198594E2	7.569068E2	8.198594E2	1.970779E-1
8.216875E2	7.579991E2	8.216875E2	4.650550E2	8.216875E2	4.162368E2	8.216875E2	6.716984E-1	8.216875E2	7.569366E2	8.216875E2	1.971956E-1
8.235156E2	7.579817E2	8.235156E2	5.000000E2	8.235156E2	4.861904E2	8.235156E2	6.717365E-1	8.235156E2	7.569048E2	8.235156E2	1.971145E-1
8.253438E2	7.579851E2	8.253438E2	5.000000E2	8.253438E2	4.861741E2	8.253438E2	6.717829E-1	8.253438E2	7.569130E2	8.253438E2	1.971855E-1
8.271719E2	7.579833E2	8.271719E2	5.000000E2	8.271719E2	4.861882E2	8.271719E2	6.717005E-1	8.271719E2	7.569059E2	8.271719E2	1.971821E-1
8.290000E2	7.579908E2	8.290000E2	5.000000E2	8.290000E2	4.861554E2	8.290000E2	6.717002E-1	8.290000E2	7.569223E2	8.290000E2	1.972041E-1
8.308281E2	7.579860E2	8.308281E2	5.000000E2	8.308281E2	4.861691E2	8.308281E2	6.717302E-1	8.308281E2	7.569155E2	8.308281E2	1.971975E-1
8.326563E2	7.579900E2	8.326563E2	4.575464E2	8.326563E2	4.012561E2	8.326563E2	6.681240E-1	8.326563E2	7.569184E2	8.326563E2	1.995288E-1
8.344844E2	7.579945E2	8.344844E2	4.514743E2	8.344844E2	3.891070E2	8.344844E2	6.650438E-1	8.344844E2	7.569209E2	8.344844E2	2.012017E-1
8.363281E2	7.580173E2	8.363281E2	4.315096E2	8.363281E2	3.490730E2	8.363281E2	6.566398E-1	8.363281E2	7.569731E2	8.363281E2	2.034995E-1
8.381563E2	7.580123E2	8.381563E2	4.309009E2	8.381563E2	3.478646E2	8.381563E2	6.565301E-1	8.381563E2	7.569686E2	8.381563E2	2.035362E-1
8.399844E2	7.580203E2	8.399844E2	4.319832E2	8.399844E2	3.500144E2	8.399844E2	6.566543E-1	8.399844E2	7.569760E2	8.399844E2	2.036747E-1
8.418125E2	7.580167E2	8.418125E2	4.308418E2	8.418125E2	3.477358E2	8.418125E2	6.564660E-1	8.418125E2	7.569739E2	8.418125E2	2.035895E-1
8.436406E2	7.580109E2	8.436406E2	4.316474E2	8.436406E2	3.493757E2	8.436406E2	6.566902E-1	8.436406E2	7.569595E2	8.436406E2	2.034772E-1
8.454688E2	7.580164E2	8.454688E2	4.312897E2	8.454688E2	3.486375E2	8.454688E2	6.565395E-1	8.454688E2	7.569709E2	8.454688E2	2.035924E-1
8.472969E2	7.580245E2	8.472969E2	4.317037E2	8.472969E2	3.494352E2	8.472969E2	6.565851E-1	8.472969E2	7.569861E2	8.472969E2	2.036924E-1
8.491250E2	7.580165E2	8.491250E2	4.312993E2	8.491250E2	3.486424E2	8.491250E2	6.565208E-1	8.491250E2	7.569781E2	8.491250E2	2.035936E-1
